,Date,Close,High,Low,Open,Volume,Symbol,Category
97,2024-05-28,831.1500244140625,840.7000122070312,823.2999877929688,835.7000122070312,13818893,sbin,BANK
98,2024-05-29,822.6500244140625,834.4500122070312,819.2999877929688,828.4000244140625,14518232,sbin,BANK
99,2024-05-30,825.8499755859375,836.0,819.2999877929688,821.4000244140625,17818705,sbin,BANK
100,2024-05-31,830.3499755859375,835.0,817.0999755859375,830.7000122070312,22267336,sbin,BANK
101,2024-06-03,905.6500244140625,912.0,856.75,863.5499877929688,64269020,sbin,BANK
102,2024-06-04,775.2000122070312,897.0,731.9500122070312,897.0,122381193,sbin,BANK
103,2024-06-05,789.75,795.0,744.0499877929688,790.75,74256082,sbin,BANK
104,2024-06-06,816.9500122070312,833.3499755859375,796.0,800.0,40555649,sbin,BANK
105,2024-06-07,829.9500122070312,831.5,810.5,819.9000244140625,25061284,sbin,BANK
106,2024-06-10,831.7999877929688,845.4500122070312,829.2000122070312,834.1500244140625,16725508,sbin,BANK
107,2024-06-11,835.5499877929688,839.5999755859375,829.0499877929688,836.0,14754408,sbin,BANK
108,2024-06-12,839.0999755859375,845.5499877929688,833.0,837.0,15071442,sbin,BANK
109,2024-06-13,843.9000244140625,845.9000244140625,836.0999755859375,845.0,12523972,sbin,BANK
110,2024-06-14,839.2000122070312,849.9000244140625,835.0999755859375,845.0,12903496,sbin,BANK
111,2024-06-18,844.9000244140625,851.5,840.25,841.5499877929688,14929083,sbin,BANK
112,2024-06-19,852.5999755859375,860.5999755859375,841.0,846.7999877929688,32925140,sbin,BANK
113,2024-06-20,843.75,853.0999755859375,842.3499755859375,853.0,13985352,sbin,BANK
114,2024-06-21,836.2999877929688,848.0499877929688,828.5999755859375,844.9000244140625,18990090,sbin,BANK
115,2024-06-24,832.7000122070312,836.0,821.0499877929688,831.5,12715254,sbin,BANK
116,2024-06-25,842.25,845.8499755859375,834.2999877929688,837.0,20917530,sbin,BANK
117,2024-06-26,845.3499755859375,848.7999877929688,836.0,839.8499755859375,16281760,sbin,BANK
118,2024-06-27,844.0,847.4000244140625,838.25,843.9000244140625,20378887,sbin,BANK
119,2024-06-28,848.9500122070312,864.0,844.0,846.9000244140625,23636388,sbin,BANK
120,2024-07-01,841.9500122070312,850.5,839.9500122070312,849.3499755859375,10967797,sbin,BANK
121,2024-07-02,826.1500244140625,846.2999877929688,823.1500244140625,844.0,21142840,sbin,BANK
122,2024-07-03,839.9500122070312,843.8499755859375,825.0,829.0,23598009,sbin,BANK
123,2024-07-04,839.2999877929688,844.9000244140625,834.2999877929688,843.0,13372587,sbin,BANK
124,2024-07-05,859.75,861.25,837.0,838.0,24873722,sbin,BANK
125,2024-07-08,856.25,865.0,853.5,859.75,10359800,sbin,BANK
126,2024-07-09,861.2999877929688,869.9500122070312,856.0,859.9000244140625,13585081,sbin,BANK
127,2024-07-10,849.0,860.25,843.5,860.0999755859375,17343236,sbin,BANK
128,2024-07-11,856.7000122070312,858.2999877929688,849.75,854.4000244140625,8501366,sbin,BANK
129,2024-07-12,859.7000122070312,863.0,855.2999877929688,856.7000122070312,11446064,sbin,BANK
130,2024-07-15,881.3499755859375,887.3499755859375,859.7000122070312,859.7000122070312,25392820,sbin,BANK
131,2024-07-16,880.7000122070312,888.0999755859375,874.2999877929688,882.2999877929688,11893692,sbin,BANK
132,2024-07-18,893.5499877929688,894.9000244140625,877.5,880.6500244140625,19435183,sbin,BANK
133,2024-07-19,889.3499755859375,899.0,883.2999877929688,895.0,14562742,sbin,BANK
134,2024-07-22,876.7999877929688,895.0,868.0,881.4500122070312,14614111,sbin,BANK
135,2024-07-23,863.9000244140625,884.5,849.0999755859375,883.0,18279212,sbin,BANK
136,2024-07-24,852.0,868.0,847.2000122070312,864.2000122070312,19624845,sbin,BANK
137,2024-07-25,848.5,850.75,841.2000122070312,847.5,9522375,sbin,BANK
138,2024-07-26,862.4500122070312,864.25,844.0,844.6500244140625,12081506,sbin,BANK
139,2024-07-29,871.5999755859375,889.0999755859375,863.2000122070312,866.0499877929688,26582781,sbin,BANK
140,2024-07-30,872.7999877929688,880.5499877929688,869.0,874.7000122070312,13528447,sbin,BANK
141,2024-07-31,872.4000244140625,874.9500122070312,868.0,873.8499755859375,11636874,sbin,BANK
142,2024-08-01,862.6500244140625,881.4000244140625,859.4500122070312,877.7999877929688,11787203,sbin,BANK
143,2024-08-02,847.8499755859375,858.2999877929688,846.1500244140625,856.7000122070312,12609331,sbin,BANK
144,2024-08-05,811.6500244140625,831.3499755859375,800.0,830.0,27676951,sbin,BANK
145,2024-08-06,797.7000122070312,826.5499877929688,795.6500244140625,822.6500244140625,17900930,sbin,BANK
146,2024-08-07,808.6500244140625,810.7000122070312,800.5499877929688,809.0,17692355,sbin,BANK
147,2024-08-08,808.0499877929688,817.7999877929688,802.7999877929688,812.0,14769069,sbin,BANK
148,2024-08-09,824.2999877929688,829.9500122070312,809.5499877929688,816.0,15320885,sbin,BANK
149,2024-08-12,812.5999755859375,823.0,811.2000122070312,820.5999755859375,16120449,sbin,BANK
150,2024-08-13,797.5499877929688,820.0,795.0499877929688,813.5,17585172,sbin,BANK
151,2024-08-14,803.0,809.1500244140625,800.4000244140625,800.9500122070312,11788665,sbin,BANK
152,2024-08-16,812.0999755859375,814.9000244140625,803.0,803.0,11427335,sbin,BANK
153,2024-08-19,813.7000122070312,825.4000244140625,812.5999755859375,815.0,10151482,sbin,BANK
154,2024-08-20,820.2999877929688,823.0,813.3499755859375,817.9500122070312,10347493,sbin,BANK
155,2024-08-21,815.5499877929688,821.0,811.2000122070312,820.2999877929688,14607257,sbin,BANK
156,2024-08-22,820.2999877929688,823.9000244140625,817.0999755859375,819.0,7832917,sbin,BANK
157,2024-08-23,815.3499755859375,822.0,814.5,821.5,5537747,sbin,BANK
158,2024-08-26,815.0499877929688,823.4500122070312,813.7999877929688,818.0,8523795,sbin,BANK
159,2024-08-27,815.9000244140625,819.4500122070312,811.0499877929688,817.7999877929688,12833290,sbin,BANK
160,2024-08-28,809.4000244140625,817.2000122070312,806.5,814.75,10371300,sbin,BANK
161,2024-08-29,814.5,816.0,806.9500122070312,809.5499877929688,18247268,sbin,BANK
162,2024-08-30,815.5999755859375,820.7000122070312,814.3499755859375,817.1500244140625,8911426,sbin,BANK
163,2024-09-02,822.1500244140625,825.4000244140625,813.0499877929688,817.2999877929688,11813750,sbin,BANK
164,2024-09-03,824.7999877929688,825.9500122070312,816.4000244140625,822.1500244140625,10548350,sbin,BANK
165,2024-09-04,816.5,818.6500244140625,813.6500244140625,815.4500122070312,10789570,sbin,BANK
166,2024-09-05,818.75,822.1500244140625,814.4000244140625,818.3499755859375,8395074,sbin,BANK
167,2024-09-06,782.5,812.9000244140625,777.0,811.5,40220096,sbin,BANK
168,2024-09-09,784.25,788.2000122070312,771.0,785.0,21322103,sbin,BANK
169,2024-09-10,782.6500244140625,788.7999877929688,777.5,788.0,12824701,sbin,BANK
170,2024-09-11,768.5999755859375,788.0,765.4000244140625,780.0499877929688,20060665,sbin,BANK
171,2024-09-12,787.75,789.9000244140625,772.75,775.0,17578964,sbin,BANK
172,2024-09-13,790.8499755859375,795.0,785.0999755859375,791.0,12950936,sbin,BANK
173,2024-09-16,785.5499877929688,795.0,784.4000244140625,790.8499755859375,9553736,sbin,BANK
174,2024-09-17,782.9000244140625,787.5,780.5499877929688,785.5999755859375,10665630,sbin,BANK
175,2024-09-18,792.75,794.75,782.0,783.7999877929688,18324412,sbin,BANK
176,2024-09-19,789.9500122070312,801.3499755859375,784.0499877929688,795.0499877929688,10645478,sbin,BANK
177,2024-09-20,781.7000122070312,794.8499755859375,779.5,794.8499755859375,21372244,sbin,BANK
178,2024-09-23,801.8499755859375,805.0,784.5,786.0,17309545,sbin,BANK
179,2024-09-24,798.25,804.25,796.5,799.25,15180653,sbin,BANK
180,2024-09-25,793.0999755859375,798.0,788.7000122070312,797.9000244140625,18465571,sbin,BANK
181,2024-09-26,801.8499755859375,803.0,791.5999755859375,796.0,23198842,sbin,BANK
182,2024-09-27,802.6500244140625,808.0,798.4500122070312,801.8499755859375,15193681,sbin,BANK
183,2024-09-30,787.9000244140625,802.5999755859375,786.4500122070312,801.9000244140625,15484573,sbin,BANK
184,2024-10-01,796.9500122070312,800.3499755859375,788.0,788.0,13280535,sbin,BANK
185,2024-10-03,794.0999755859375,804.0,784.2999877929688,789.9000244140625,15944135,sbin,BANK
186,2024-10-04,796.6500244140625,809.8499755859375,785.25,792.0,20097454,sbin,BANK
187,2024-10-07,770.6500244140625,804.0,765.4000244140625,800.0,24267990,sbin,BANK
188,2024-10-08,781.4500122070312,784.4000244140625,772.25,772.25,8560960,sbin,BANK
189,2024-10-09,797.4000244140625,804.3499755859375,782.0499877929688,786.7000122070312,18758697,sbin,BANK
190,2024-10-10,797.0999755859375,804.4500122070312,795.0,799.0,10241015,sbin,BANK
191,2024-10-11,799.75,802.7000122070312,793.0,797.2000122070312,14322720,sbin,BANK
192,2024-10-14,805.1500244140625,809.25,800.7999877929688,802.0,8967564,sbin,BANK
193,2024-10-15,804.6500244140625,807.5,801.5999755859375,805.5,6252104,sbin,BANK
194,2024-10-16,805.4500122070312,809.0,802.0499877929688,802.7999877929688,6494240,sbin,BANK
195,2024-10-17,811.0499877929688,819.5,806.0,809.5,18580553,sbin,BANK
196,2024-10-18,820.4000244140625,822.5999755859375,802.9000244140625,811.0999755859375,11704698,sbin,BANK
197,2024-10-21,813.9500122070312,826.4500122070312,809.0,824.7000122070312,10359618,sbin,BANK
198,2024-10-22,790.4000244140625,816.8499755859375,787.5,814.0,16645356,sbin,BANK
199,2024-10-23,786.0,792.5999755859375,779.7999877929688,790.0,13866198,sbin,BANK
200,2024-10-24,794.5499877929688,797.0,784.6500244140625,786.0499877929688,5607500,sbin,BANK
201,2024-10-25,780.9500122070312,800.75,772.0,798.0,9717125,sbin,BANK
202,2024-10-28,792.0499877929688,803.9500122070312,783.5499877929688,783.7999877929688,13757251,sbin,BANK
203,2024-10-29,832.7000122070312,834.8499755859375,790.5,796.0,28274791,sbin,BANK
204,2024-10-30,822.4500122070312,833.0,821.0499877929688,828.0,15977682,sbin,BANK
205,2024-10-31,820.2000122070312,828.0,813.5499877929688,820.0,13402324,sbin,BANK
206,2024-11-01,821.2000122070312,825.5999755859375,818.9000244140625,822.4000244140625,1637141,sbin,BANK
207,2024-11-04,829.8499755859375,837.5,807.0999755859375,822.7000122070312,14498161,sbin,BANK
208,2024-11-05,849.2000122070312,851.4000244140625,826.25,829.8499755859375,26254561,sbin,BANK
209,2024-11-06,854.7999877929688,861.4000244140625,846.2000122070312,849.2000122070312,15002433,sbin,BANK
210,2024-11-07,859.5999755859375,862.4000244140625,846.7000122070312,861.0,15283847,sbin,BANK
211,2024-11-08,843.1500244140625,863.5,834.2000122070312,859.5999755859375,26139105,sbin,BANK
212,2024-11-11,847.6500244140625,854.0,842.0,846.0,12621337,sbin,BANK
213,2024-11-12,826.7000122070312,853.4000244140625,824.2999877929688,852.5,11350729,sbin,BANK
214,2024-11-13,808.6500244140625,831.75,804.6500244140625,823.3499755859375,13756706,sbin,BANK
215,2024-11-14,804.25,818.0,801.0499877929688,808.6500244140625,9461484,sbin,BANK
216,2024-11-18,814.2999877929688,816.7000122070312,799.25,811.0,9322451,sbin,BANK
217,2024-11-19,803.0,820.2999877929688,800.0999755859375,819.0,13677029,sbin,BANK
218,2024-11-21,780.75,798.5,761.5499877929688,798.5,29486577,sbin,BANK
219,2024-11-22,816.0499877929688,819.9500122070312,784.0499877929688,786.0,20665405,sbin,BANK
220,2024-11-25,844.4500122070312,849.5999755859375,825.6500244140625,827.0,23434605,sbin,BANK
221,2024-11-26,839.4000244140625,846.7000122070312,835.5499877929688,844.0,8893744,sbin,BANK
222,2024-11-27,834.0999755859375,842.5,832.0999755859375,838.5,8375108,sbin,BANK
223,2024-11-28,838.8499755859375,845.7999877929688,830.5,834.0999755859375,13505677,sbin,BANK
224,2024-11-29,838.9500122070312,844.0499877929688,831.5499877929688,841.0999755859375,10822949,sbin,BANK
225,2024-12-02,836.4000244140625,842.0,832.7000122070312,838.9500122070312,6651119,sbin,BANK
226,2024-12-03,853.9500122070312,856.5999755859375,836.9000244140625,838.0,12186182,sbin,BANK
227,2024-12-04,859.7000122070312,864.0,850.2999877929688,853.9500122070312,10749716,sbin,BANK
228,2024-12-05,865.4500122070312,871.4500122070312,855.5999755859375,860.0,14716036,sbin,BANK
229,2024-12-06,863.6500244140625,875.4500122070312,857.0,865.25,14520568,sbin,BANK
230,2024-12-09,858.0499877929688,866.8499755859375,856.9500122070312,859.0,9630346,sbin,BANK
231,2024-12-10,867.5,868.9500122070312,858.0499877929688,861.7999877929688,7379849,sbin,BANK
232,2024-12-11,861.5999755859375,869.8499755859375,860.9500122070312,867.5,7006973,sbin,BANK
233,2024-12-12,853.7000122070312,864.2999877929688,851.1500244140625,861.5,8845103,sbin,BANK
234,2024-12-13,861.5499877929688,862.9000244140625,835.0,852.5999755859375,9379370,sbin,BANK
235,2024-12-16,860.9500122070312,866.4000244140625,857.7999877929688,859.7999877929688,6432713,sbin,BANK
236,2024-12-17,850.5499877929688,862.5999755859375,847.0499877929688,858.5499877929688,8791216,sbin,BANK
237,2024-12-18,838.1500244140625,852.0,837.0,851.0,8295338,sbin,BANK
238,2024-12-19,832.7999877929688,838.0,820.2000122070312,824.5999755859375,9453398,sbin,BANK
239,2024-12-20,812.0,836.0,810.0,834.9000244140625,10244198,sbin,BANK
240,2024-12-23,821.1500244140625,824.0,812.2000122070312,817.2999877929688,4933200,sbin,BANK
241,2024-12-24,812.0499877929688,826.2000122070312,809.2000122070312,824.25,10602771,sbin,BANK
242,2024-12-26,812.4500122070312,822.8499755859375,808.0,813.0,8318714,sbin,BANK
243,2024-12-27,799.6500244140625,818.2999877929688,797.2000122070312,816.2999877929688,10649800,sbin,BANK
244,2024-12-30,788.2999877929688,807.9500122070312,785.0,802.0,21515438,sbin,BANK
0,2024-01-01,227.40194702148438,230.3204746837922,224.8239201908722,226.13724873227113,13199707,bankbaroda,BANK
1,2024-01-02,224.43478393554688,229.39628711306662,222.6350340395289,227.35331172364084,12803886,bankbaroda,BANK
2,2024-01-03,226.52639770507812,229.05577947310033,221.07847339112342,224.14292153997323,21410875,bankbaroda,BANK
3,2024-01-04,231.29331970214844,233.57950566640685,226.57502732672125,226.72096261803108,14698523,bankbaroda,BANK
4,2024-01-05,228.2775115966797,232.89851397591937,224.62935182359573,232.50938287121713,14545656,bankbaroda,BANK
5,2024-01-08,217.3816680908203,225.21305370472408,216.65203616737088,225.21305370472408,27673291,bankbaroda,BANK
6,2024-01-09,217.13845825195312,221.17576381659669,216.65203696785628,220.8352629799691,13420799,bankbaroda,BANK
7,2024-01-10,217.77081298828125,218.88957599449333,213.49029681774928,217.2357466114148,13503894,bankbaroda,BANK
8,2024-01-11,219.91107177734375,221.22440037520025,217.91674148682097,218.88958408274428,11247115,bankbaroda,BANK
9,2024-01-12,223.65650939941406,225.94269546350014,219.13279721486936,220.7379815785723,17600195,bankbaroda,BANK
10,2024-01-15,224.8239288330078,226.91553446696912,222.44045260831717,224.43478288976857,12678381,bankbaroda,BANK
11,2024-01-16,224.9698486328125,227.8883763988598,223.17008390599005,224.82392818227007,13977706,bankbaroda,BANK
12,2024-01-17,219.37600708007812,226.8668921578349,218.45180957567177,222.78095619218576,34099113,bankbaroda,BANK
13,2024-01-18,221.51625061035156,223.94835703963605,215.97105092046286,218.84093353813864,16224153,bankbaroda,BANK
14,2024-01-19,224.38613891601562,225.21306106069392,222.29453327157046,223.31602096664366,9445978,bankbaroda,BANK
15,2024-01-23,216.3601837158203,229.34763808827125,215.4359862342915,227.64516357436045,36926359,bankbaroda,BANK
16,2024-01-24,222.44044494628906,222.78094577934476,213.6848619243934,216.94389043141433,36236660,bankbaroda,BANK
17,2024-01-25,220.8839111328125,225.06713720279313,217.23575145162005,221.8081086165013,20473287,bankbaroda,BANK
18,2024-01-29,227.88836669921875,229.3476305201316,221.46759994944264,221.46759994944264,20641625,bankbaroda,BANK
19,2024-01-30,231.00146484375,235.81703258732543,227.45059540767912,228.61800352060658,22612702,bankbaroda,BANK
20,2024-01-31,240.87582397460938,243.2106401826026,225.7481191863716,232.41208182073527,63750711,bankbaroda,BANK
21,2024-02-01,248.99905395507812,250.45833266111455,236.40074558516042,243.21064360613212,43749140,bankbaroda,BANK
22,2024-02-02,248.3180694580078,253.91191431357507,247.58843752032513,252.2580700459745,29946219,bankbaroda,BANK
23,2024-02-05,250.4583282470703,255.3711712858112,248.80448402417605,250.65287894524693,21283536,bankbaroda,BANK
24,2024-02-06,243.50250244140625,251.28522829129415,239.51384189782388,250.9933873907782,17506394,bankbaroda,BANK
25,2024-02-07,238.0059356689453,246.03188710264783,236.06025047289623,246.03188710264783,55656306,bankbaroda,BANK
26,2024-02-08,246.22645568847656,249.3395340395684,240.34075528383283,241.26495273875062,33645402,bankbaroda,BANK
27,2024-02-09,256.3440246582031,259.26255245317316,240.7785430850295,246.46967822298112,46201039,bankbaroda,BANK
28,2024-02-12,247.7830047607422,260.13810268768555,246.1778204246353,258.8734191959164,26620786,bankbaroda,BANK
29,2024-02-13,252.54994201660156,253.425494408853,242.43237018538557,247.78300442434406,18922366,bankbaroda,BANK
30,2024-02-14,260.5272216796875,263.6403296992571,245.4968221724738,248.17213917126702,30063655,bankbaroda,BANK
31,2024-02-15,268.21270751953125,269.47739098074436,261.74328069982073,262.5702028192904,32254489,bankbaroda,BANK
32,2024-02-16,268.1640625,273.1255658041036,267.093929679303,268.6018535549035,20666587,bankbaroda,BANK
